Tx1,Tx2,Tx3,w,S11_1,S11_2,S11_3,Freq_1,Freq_2,Freq_3
14.5,10.0,6.0,16.5,-21.477227209119256,-18.702925045661345,-9.830662549314486,2.992,4.69,6.208
14.5,10.0,6.0,17.0,-19.96492209163625,-18.57144202515245,-8.959662327773474,3.016,4.708,6.202
14.5,10.0,6.0,17.5,-18.56237978558296,-19.66192007767053,-8.590774582733363,3.052,4.714,6.196
14.5,10.0,6.0,18.0,-16.563669382217125,-0.0849852576947125,-22.19451390135361,3.0700000000000003,3.61,4.732
14.5,10.0,6.0,18.5,-14.886284167482437,-24.383513467071985,-7.770336496927749,3.064,4.744,6.208
14.5,10.5,3.0,16.0,-21.30314262337524,-8.172300700286016,-14.763588916381847,3.1,5.212,6.55
14.5,10.5,3.0,16.5,-23.61101578561041,-8.594050937076538,-13.734990071724472,3.154,5.224,6.526
14.5,10.5,3.0,17.0,-24.59298490588793,-8.894276801943187,-12.882593485382705,3.19,5.23,6.5200000000000005
14.5,10.5,3.0,17.5,-27.11144294467422,-8.715246201445426,-12.26197278581614,3.214,5.236000000000001,6.526
14.5,10.5,3.0,18.0,-27.78707524933504,-8.749982680225733,-11.5210493149222,3.232,5.248,6.5200000000000005
14.5,10.5,3.0,18.5,-30.40322147939554,-8.475644436133752,-11.008745761552328,3.25,5.242,6.5200000000000005
14.5,10.5,3.5,16.0,-25.160039202251447,-11.888950239854728,-15.217504438260464,3.052,5.0920000000000005,6.436
14.5,10.5,3.5,16.5,-24.870338056274967,-12.92239786664859,-14.10746848996498,3.106,5.116,6.418
14.5,10.5,3.5,17.0,-33.22889714624399,-12.725920307064264,-13.31782531665838,3.136,5.122,6.412
14.5,10.5,3.5,17.5,-35.90495727545521,-12.420562408204148,-12.299281022299391,3.178,5.140000000000001,6.436
14.5,10.5,3.5,18.0,-33.00042813129667,-13.114184878102,-11.562673963981682,3.172,5.104,6.382
14.5,10.5,3.5,18.5,-23.92243285399322,-12.580805427240554,-11.016625007683484,3.196,5.116,6.382
14.5,10.5,4.0,16.0,-29.87239860120775,-16.703718920298687,-14.634676021367913,3.022,4.996,6.364
14.5,10.5,4.0,16.5,-27.554924155736128,-17.901119472978507,-13.612291002111604,3.064,5.014,6.352
14.5,10.5,4.0,17.0,-29.21776226437873,-17.812812751153444,-12.78648266108209,3.094,5.014,6.322
14.5,10.5,4.0,17.5,-29.83624277404639,-18.644323061239778,-11.599335594123808,3.112,5.008,6.3100000000000005
14.5,10.5,4.0,18.0,-23.582303263227526,-17.28551435582151,-11.04471030210223,3.148,5.032,6.322
14.5,10.5,4.0,18.5,-21.237208341289136,-16.776543140787478,-10.462089395370164,3.16,5.038,6.322
14.5,10.5,4.5,16.0,-30.372234352368945,-27.82072625536662,-13.84031221173217,2.95,4.876,6.256
14.5,10.5,4.5,16.5,-31.81725074587669,-30.67100824317543,-12.722911875893884,3.01,4.906000000000001,6.2620000000000005
14.5,10.5,4.5,17.0,-26.954759011952795,-29.385621334396777,-11.722529377048154,3.0460000000000003,4.912,6.256
14.5,10.5,4.5,17.5,-23.07970525600946,-27.841320922197937,-10.95377474587579,3.0700000000000003,4.918,6.244
14.5,10.5,4.5,18.0,-20.808941240949174,-25.09465939211809,-10.208627226108074,3.094,4.942,6.256
14.5,10.5,4.5,18.5,-18.41147381793325,-23.944237533980925,-9.607867664259262,3.112,4.942,6.256
14.5,10.5,5.0,16.0,-28.800713195698727,-27.707628328511262,-12.904541608930804,2.932,4.792,6.214
14.5,10.5,5.0,16.5,-24.80799546150932,-26.702038053288017,-11.471303353234948,2.98,4.816,6.208
14.5,10.5,5.0,17.0,-22.15999362391541,-0.1986551491369398,-28.155090413925254,3.01,3.334,4.827999999999999
14.5,10.5,5.0,17.5,-19.847873607755588,-29.12446115401557,-9.944074401566173,3.04,4.84,6.202
14.5,10.5,5.0,18.0,-17.667331132597933,-32.21186064994195,-9.087912420754847,3.052,4.852,6.202
14.5,10.5,5.0,18.5,-16.449032527334083,-30.92311679747048,-8.742808984286603,3.076,4.8580000000000005,6.208
14.5,10.5,5.5,16.0,-23.91932081515172,-20.910770967163295,-11.474638520802166,2.896,4.702,6.154
14.5,10.5,5.5,16.5,-21.95260421805961,-19.769478594528152,-10.167940037461996,2.95,4.720000000000001,6.154
14.5,10.5,5.5,17.0,-19.72558157857012,-20.033846656777182,-9.256547527419446,2.98,4.738,6.148
14.5,10.5,5.5,17.5,-17.267580138458932,-21.205696957395325,-8.800646484743494,3.004,4.744,6.13
14.5,10.5,5.5,18.0,-16.184986318664773,-22.70367322018858,-8.277870383298588,3.022,4.756,6.136
14.5,10.5,5.5,18.5,-14.529192233411443,-25.10564814967067,-7.823211164298712,3.04,4.768000000000001,6.148
14.5,10.5,6.0,16.0,-21.065930994783457,-18.03050524521237,-9.845778419375344,2.872,4.606,6.118
14.5,10.5,6.0,16.5,-19.216483227803277,-17.83335758275529,-9.003333160290817,2.926,4.636,6.1
14.5,10.5,6.0,17.0,-17.132138285299277,-17.961663198485848,-8.290832370667175,2.962,4.648,6.106
14.5,10.5,6.0,17.5,-15.27401200229538,-18.53811398856312,-7.782822107153125,2.992,4.66,6.106
14.5,10.5,6.0,18.0,-14.551107029504918,-18.572152730626424,-6.904141821695312,2.992,4.654,6.1
14.5,10.5,6.0,18.5,-13.583811188481466,-20.189360535026925,-6.707611070058075,2.998,4.66,6.106
